filename,width,height,class,xmin,ymin,xmax,ymax
images/applauding_056.jpg,200,393,person without helmet,1,1,157,392
images/worker (389).jpg,267,189,helmet,46,39,67,55
images/worker (508).jpg,300,168,person with helmet,116,1,274,167
images/worker (189).jpg,266,189,person with helmet,2,4,116,180
images/worker (151).jpg,266,190,helmet,190,47,206,58
images/worker (391).jpg,183,276,person with helmet,23,30,103,267
images/worker (840).jpg,300,168,person with helmet,73,9,98,54
images/person_without_helmet (252).jpg,334,200,person without helmet,221,141,262,181
images/applauding_084.jpg,300,300,person without helmet,31,97,121,249
images/worker (207).jpg,275,183,helmet,167,1,233,61
images/worker (72).jpg,252,200,person with helmet,114,17,219,158
images/worker (539).jpg,270,186,helmet,14,26,51,49
images/worker (9).jpg,262,193,helmet,116,34,147,65
images/worker (802).jpg,253,199,person with helmet,89,27,168,172
images/worker (731).jpg,225,225,helmet,87,13,135,45
images/worker (763).jpg,281,179,person with helmet,195,8,281,144
images/person_without_helmet (226).jpg,240,200,person without helmet,87,29,132,136
images/worker (806).jpg,275,183,helmet,33,23,91,62
images/worker (428).jpg,225,225,helmet,81,21,145,61
images/worker (840).jpg,300,168,person with helmet,243,6,278,168
images/worker (790).jpg,322,156,helmet,148,40,192,74
images/worker (167).jpg,265,190,person with helmet,95,43,143,172
images/applauding_024.jpg,300,479,person without helmet,45,7,244,307
images/worker (804).jpg,354,142,helmet,103,42,134,67
images/worker (448).jpg,275,183,helmet,54,37,102,72
images/worker (369).jpg,266,189,helmet,60,9,114,45
images/person_without_helmet (234).jpg,301,200,person without helmet,205,119,271,197
images/person_without_helmet (69).jpg,200,205,person without helmet,51,12,138,195
images/worker (843).jpg,275,183,person with helmet,9,1,115,177
images/person_without_helmet (201).jpg,200,264,person without helmet,70,12,200,241
images/worker (590).jpg,179,282,person with helmet,40,21,146,271
images/worker (233).jpg,275,183,person with helmet,84,23,145,183
images/worker (568).jpg,263,192,person with helmet,11,1,107,132
images/worker (773).jpg,246,205,person with helmet,116,16,152,179
images/worker (798).jpg,248,203,person with helmet,40,15,167,179
images/worker (203).jpg,275,183,person with helmet,147,79,182,176
images/worker (371).jpg,275,183,helmet,146,57,161,69
images/worker (643).jpg,299,168,person with helmet,80,8,186,166
images/worker (688).jpg,264,191,person with helmet,39,47,96,145
images/worker (183).jpg,275,183,helmet,145,13,185,43
images/worker (482).jpg,176,287,person with helmet,29,56,89,169
images/worker (414).jpg,276,183,helmet,124,1,218,58
images/worker (221).jpg,276,183,person with helmet,126,63,153,136
images/person_without_helmet (297).jpg,238,200,person without helmet,73,2,205,137
images/applauding_142.jpg,300,565,person without helmet,54,39,191,528
images/worker (804).jpg,354,142,person with helmet,100,41,145,103
images/worker (550).jpg,307,164,person with helmet,44,43,88,100
images/worker (754).jpg,290,174,helmet,32,23,54,39
images/worker (715).jpg,275,183,helmet,126,27,182,67
images/worker (680).jpg,188,268,helmet,33,33,97,82
images/worker (555).jpg,275,183,person with helmet,82,7,244,182
images/worker (761).jpg,290,174,helmet,73,18,93,30
images/worker (757).jpg,245,206,helmet,79,37,100,53
images/worker (272).jpg,325,155,person without helmet,130,1,313,144
images/worker (419).jpg,262,192,helmet,136,24,214,74
images/worker (498).jpg,275,183,helmet,102,29,143,62
images/worker (539).jpg,270,186,person with helmet,179,100,219,185
images/worker (542).jpg,265,190,helmet,175,3,231,40
images/worker (833).jpg,278,181,person without helmet,136,24,165,179
images/applauding_060.jpg,300,435,person without helmet,62,38,265,418
images/person_without_helmet (77).jpg,215,200,person without helmet,55,100,72,151
images/worker (760).jpg,290,174,helmet,209,8,227,22
images/worker (50).jpg,266,189,helmet,125,12,225,74
images/person_without_helmet (110).jpg,209,200,person without helmet,4,4,147,145
images/worker (771).jpg,207,243,helmet,52,9,66,18
images/worker (688).jpg,264,191,person with helmet,110,61,167,167
images/worker (554).jpg,265,190,helmet,34,1,82,26
images/person_without_helmet (266).jpg,334,200,person without helmet,35,137,86,174
images/worker (638).jpg,275,183,helmet,182,77,212,98
images/worker (420).jpg,263,192,person with helmet,59,61,104,176
images/worker (815).jpg,275,183,helmet,117,11,192,56
images/person_without_helmet (90).jpg,267,200,person without helmet,7,56,162,200
images/worker (587).jpg,194,259,helmet,62,11,126,51
images/worker (750).jpg,275,183,person with helmet,45,3,142,182
images/worker (219).jpg,232,217,person with helmet,107,27,205,201
images/worker (714).jpg,275,184,helmet,130,35,177,63
images/worker (819).jpg,263,192,person with helmet,1,1,61,158
images/worker (109).jpg,275,183,person with helmet,67,6,152,183
images/worker (818).jpg,275,183,helmet,72,8,106,29
images/worker (719).jpg,263,192,helmet,88,9,142,53
images/worker (887).jpg,275,183,helmet,127,45,192,98
images/applauding_106.jpg,600,400,person without helmet,160,69,285,225
images/worker (569).jpg,267,189,person with helmet,76,36,134,111
images/worker (408).jpg,275,183,helmet,143,35,195,71
images/worker (611).jpg,263,192,helmet,38,19,76,47
images/worker (872).jpg,275,183,helmet,95,39,115,54
images/worker (753).jpg,275,184,helmet,222,11,253,34
images/worker (806).jpg,275,183,helmet,207,26,250,57
images/worker (816).jpg,275,183,person with helmet,183,51,275,176
images/worker (178).jpg,265,190,person with helmet,131,2,265,187
images/worker (396).jpg,331,152,person without helmet,150,38,179,90
images/person_without_helmet (31).jpg,200,253,person without helmet,40,8,106,233
images/person_without_helmet (40).jpg,200,200,person without helmet,11,6,82,190
images/worker (181).jpg,194,260,helmet,54,157,75,175
images/applauding_123.jpg,600,400,person without helmet,301,57,407,295
images/worker (583).jpg,262,192,person with helmet,47,26,116,117
images/worker (244).jpg,275,183,helmet,147,92,243,155
images/applauding_077.jpg,600,650,person without helmet,109,1,502,380
images/worker (209).jpg,275,183,helmet,155,26,199,55
images/worker (557).jpg,300,168,person with helmet,27,12,100,167
images/worker (33).jpg,267,189,person without helmet,1,1,155,178
images/worker (788).jpg,266,190,helmet,143,25,161,38
images/worker (178).jpg,265,190,helmet,147,3,219,41
images/worker (589).jpg,266,189,helmet,82,32,104,54
images/worker (298).jpg,225,225,helmet,136,5,198,56
images/person_without_helmet (249).jpg,275,200,person without helmet,35,34,130,180
images/worker (44).jpg,262,193,person,113,37,262,174
images/worker (304).jpg,275,183,helmet,121,49,228,129
images/worker (170).jpg,266,189,person,36,30,164,178
images/person_without_helmet (235).jpg,313,200,person without helmet,153,90,212,186
images/worker (550).jpg,307,164,helmet,15,98,51,124
images/worker (103).jpg,275,183,helmet,166,1,242,47
images/person_without_helmet (218).jpg,200,200,person without helmet,1,18,66,146
images/worker (52).jpg,193,262,helmet,80,30,135,70
images/worker (496).jpg,283,178,person with helmet,56,82,117,177
images/worker (736).jpg,201,250,helmet,75,7,153,63
images/worker (327).jpg,266,189,person,92,45,231,176
images/worker (386).jpg,266,189,helmet,204,33,249,64
images/worker (183).jpg,275,183,person without helmet,186,11,268,178
images/person_without_helmet (61).jpg,200,273,person without helmet,16,1,179,223
images/worker (574).jpg,183,276,helmet,73,19,127,59
images/worker (486).jpg,225,225,helmet,65,18,150,73
images/worker (114).jpg,271,186,person with helmet,105,1,271,184
images/worker (168).jpg,262,193,helmet,71,3,114,36
images/worker (198).jpg,266,189,helmet,178,12,216,37
images/worker (811).jpg,183,275,helmet,59,95,81,114
images/worker (568).jpg,263,192,person with helmet,95,24,156,89
images/worker (77).jpg,266,189,helmet,203,31,248,65
images/person_without_helmet (116).jpg,209,200,person without helmet,10,6,142,171
images/worker (12).jpg,255,198,helmet,36,25,135,77
images/person_without_helmet (174).jpg,341,200,person with helmet,141,79,172,171
images/worker (771).jpg,207,243,person with helmet,45,7,84,121
images/worker (529).jpg,276,183,helmet,96,7,192,87
images/worker (71).jpg,275,183,person with helmet,166,1,268,181
images/worker (622).jpg,182,276,helmet,11,43,117,275
images/worker (614).jpg,179,281,person with helmet,1,29,91,143
images/worker (204).jpg,300,168,helmet,185,85,231,131
images/worker (289).jpg,276,183,person,245,52,263,103
images/worker (777).jpg,177,285,person with helmet,59,5,167,202
images/worker (791).jpg,330,153,person with helmet,253,33,315,137
images/worker (685).jpg,266,189,helmet,1,60,47,88
images/applauding_173.jpg,400,300,person without helmet,12,65,194,300
images/worker (783).jpg,275,183,person with helmet,172,9,265,182
images/worker (239).jpg,275,183,helmet,127,30,144,43
images/applauding_171.jpg,383,300,person without helmet,210,1,378,300
images/worker (575).jpg,190,266,person with helmet,2,50,96,185
images/worker (844).jpg,183,275,helmet,90,29,183,95
images/worker (16).jpg,263,192,person with helmet,179,16,229,124
images/worker (791).jpg,330,153,helmet,21,20,53,36
images/worker (606).jpg,260,194,helmet,110,113,148,138
images/worker (813).jpg,262,192,helmet,45,59,79,85
images/worker (501).jpg,262,193,helmet,39,30,66,52
images/worker (836).jpg,254,198,person with helmet,144,41,195,99
images/applauding_020.jpg,413,400,person without helmet,74,30,244,400
images/worker (872).jpg,275,183,person with helmet,113,39,151,81
images/worker (592).jpg,266,189,person with helmet,18,18,84,176
images/worker (81).jpg,243,207,helmet,101,46,139,73
images/worker (518).jpg,317,159,helmet,233,49,258,66
images/worker (430).jpg,275,183,helmet,100,22,142,54
images/worker (712).jpg,284,178,helmet,221,64,232,77
images/worker (774).jpg,275,183,helmet,188,32,254,89
images/worker (741).jpg,226,223,helmet,200,26,226,73
images/worker (162).jpg,275,183,person with helmet,47,28,135,180
images/worker (739).jpg,276,182,person with helmet,208,43,252,157
images/worker (877).jpg,275,183,helmet,84,49,103,61
images/applauding_025.jpg,802,600,person without helmet,142,124,409,600
images/worker (847).jpg,275,183,person with helmet,196,8,251,78
images/worker (446).jpg,275,183,helmet,9,32,46,66
images/worker (853).jpg,275,183,helmet,118,76,143,94
images/person_without_helmet (56).jpg,226,201,person without helmet,54,45,149,197
images/worker (551).jpg,300,168,person with helmet,20,23,150,145
images/worker (886).jpg,275,183,person with helmet,97,3,268,146
images/worker (283).jpg,275,183,helmet,102,30,137,52
images/worker (773).jpg,246,205,helmet,41,10,68,30
images/worker (269).jpg,311,162,helmet,130,1,246,71
images/worker (693).jpg,266,189,person with helmet,52,25,138,144
images/worker (871).jpg,220,229,person without helmet,3,148,56,217
images/worker (549).jpg,183,276,person with helmet,23,11,169,275
images/worker (693).jpg,266,189,helmet,78,26,128,54
images/worker (875).jpg,300,168,person with helmet,134,38,178,76
images/worker (869).jpg,259,194,helmet,66,95,88,111
images/worker (368).jpg,290,174,person with helmet,153,11,224,172
images/worker (760).jpg,290,174,helmet,64,19,81,32
images/worker (758).jpg,299,168,helmet,13,14,124,86
images/worker (449).jpg,179,281,helmet,45,112,88,148
images/worker (78).jpg,262,192,helmet,147,10,209,57
images/worker (513).jpg,300,168,helmet,213,44,243,69
images/worker (232).jpg,269,188,person,113,4,251,179
images/worker (115).jpg,266,189,person with helmet,56,2,134,177
images/worker (60).jpg,262,193,helmet,24,62,58,92
images/worker (133).jpg,275,183,person with helmet,174,47,220,181
images/worker (801).jpg,301,167,person with helmet,247,1,301,105
images/worker (141).jpg,275,183,person with helmet,27,1,129,183
images/worker (365).jpg,259,194,person,36,1,162,193
images/worker (829).jpg,275,183,helmet,192,3,275,60
images/person_without_helmet (30).jpg,200,247,person without helmet,75,50,154,148
images/worker (359).jpg,263,191,person without helmet,133,40,237,175
images/worker (848).jpg,275,183,helmet,154,57,190,85
images/worker (863).jpg,275,183,person with helmet,128,55,145,90
images/worker (839).jpg,245,205,helmet,158,29,176,42
images/worker (598).jpg,266,190,person with helmet,43,111,67,133
images/person_without_helmet (199).jpg,308,300,person without helmet,3,164,263,289
images/worker (718).jpg,275,183,person with helmet,4,76,163,183
images/person_without_helmet (223).jpg,302,200,person without helmet,78,43,120,181
images/person_without_helmet (243).jpg,267,200,person without helmet,17,77,45,104
images/applauding_154.jpg,451,300,person without helmet,182,82,309,300
images/worker (644).jpg,298,169,person with helmet,175,86,207,168
images/person_without_helmet (164).jpg,267,200,person without helmet,146,10,257,190
images/worker (85).jpg,260,194,helmet,164,39,191,58
images/worker (237).jpg,265,190,person with helmet,96,1,245,173
images/person_without_helmet (209).jpg,214,200,person without helmet,61,34,101,108
images/worker (615).jpg,267,189,person with helmet,116,1,234,188
images/applauding_052.jpg,410,300,person without helmet,164,72,317,300
images/worker (406).jpg,318,159,person with helmet,113,15,182,157
images/worker (510).jpg,206,245,person with helmet,84,62,192,149
images/worker (696).jpg,275,183,person with helmet,49,30,143,158
images/worker (649).jpg,262,192,person with helmet,108,1,221,173
images/person_without_helmet (120).jpg,200,231,person without helmet,28,1,200,175
images/worker (221).jpg,276,183,person with helmet,1,65,65,182
images/worker (884).jpg,275,183,person with helmet,162,1,275,133
images/worker (187).jpg,299,168,person with helmet,79,15,159,163
images/worker (21).jpg,275,183,person with helmet,115,8,226,183
images/worker (696).jpg,275,183,person with helmet,131,33,225,154
images/worker (601).jpg,255,198,helmet,165,44,184,60
images/worker (565).jpg,300,168,helmet,154,37,210,81
images/worker (778).jpg,300,168,person with helmet,104,6,162,163
images/applauding_106.jpg,600,400,person without helmet,316,124,414,367
images/worker (94).jpg,266,189,person with helmet,47,45,105,176
images/worker (560).jpg,183,275,person with helmet,39,5,137,274
images/worker (797).jpg,180,280,helmet,105,60,158,95
images/worker (772).jpg,252,200,helmet,83,15,101,28
images/worker (152).jpg,275,183,helmet,178,61,199,76
images/worker (471).jpg,183,276,helmet,78,46,127,90
images/worker (866).jpg,275,183,person with helmet,15,1,155,171
images/worker (637).jpg,275,183,person with helmet,43,42,108,167
images/applauding_156.jpg,419,300,person without helmet,90,25,247,300
images/worker (404).jpg,197,255,helmet,28,18,165,117
images/applauding_116.jpg,300,200,person without helmet,41,77,73,124
images/worker (181).jpg,194,260,helmet,27,158,46,178
images/worker (214).jpg,250,202,helmet,91,10,211,184
images/worker (628).jpg,299,168,helmet,27,1,92,45
images/worker (441).jpg,275,183,helmet,160,7,215,48
images/worker (782).jpg,300,168,helmet,178,7,220,41
images/worker (89).jpg,275,183,helmet,55,18,128,67
images/worker (601).jpg,255,198,person with helmet,106,38,128,153
images/worker (482).jpg,176,287,helmet,57,56,86,82
images/worker (17).jpg,275,183,helmet,213,18,259,55
images/worker (775).jpg,217,232,person with helmet,156,4,184,105
images/worker (791).jpg,330,153,person without helmet,9,2,30,22
images/worker (565).jpg,300,168,person with helmet,32,1,139,167
images/worker (693).jpg,266,189,person with helmet,148,34,231,130
images/worker (775).jpg,217,232,person with helmet,111,5,133,105
images/worker (793).jpg,257,196,person with helmet,76,54,127,179
images/worker (770).jpg,298,169,helmet,77,20,108,37
images/worker (119).jpg,300,168,helmet,124,4,171,37
images/worker (62).jpg,177,285,person with helmet,1,1,176,264
images/worker (449).jpg,179,281,helmet,99,57,141,85
images/worker (639).jpg,275,183,person with helmet,161,50,203,165
images/worker (438).jpg,183,276,person with helmet,20,118,140,199
images/worker (298).jpg,225,225,person with helmet,48,1,136,222
images/worker (461).jpg,300,168,helmet,139,1,258,64
images/worker (772).jpg,252,200,helmet,188,21,205,32
images/worker (94).jpg,266,189,helmet,63,45,105,70
images/worker (243).jpg,183,275,person with helmet,23,67,124,275
images/worker (813).jpg,262,192,helmet,95,24,117,50
images/worker (181).jpg,194,260,helmet,141,121,158,134
images/applauding_047.jpg,451,300,person without helmet,129,8,326,300
images/worker (872).jpg,275,183,helmet,120,29,138,39
images/worker (873).jpg,270,186,helmet,78,25,109,46
images/worker (836).jpg,254,198,person with helmet,36,49,138,197
images/applauding_098.jpg,451,300,person without helmet,201,28,359,300
images/worker (683).jpg,275,183,helmet,152,23,192,52
images/person_without_helmet (210).jpg,300,200,person without helmet,54,4,152,179
images/worker (191).jpg,270,187,helmet,178,41,217,65
images/worker (376).jpg,300,168,person with helmet,142,5,248,168
images/worker (380).jpg,267,189,person with helmet,71,5,219,171
images/person_without_helmet (278).jpg,251,200,person without helmet,165,46,210,149
images/worker (713).jpg,264,191,helmet,164,30,203,67
images/worker (455).jpg,263,192,person with helmet,131,14,201,176
images/worker (770).jpg,298,169,helmet,35,10,71,35
images/worker (558).jpg,299,168,person with helmet,26,2,201,154
images/worker (514).jpg,300,168,person with helmet,59,12,157,167
images/worker (460).jpg,266,189,person with helmet,72,10,192,177
images/worker (166).jpg,345,146,helmet,103,13,139,36
images/worker (319).jpg,300,168,helmet,94,40,152,75
images/worker (801).jpg,301,167,person with helmet,194,4,251,120
images/applauding_113.jpg,400,300,person without helmet,300,103,367,300
images/person_without_helmet (114).jpg,200,207,person without helmet,6,24,160,192
images/worker (842).jpg,275,184,helmet,170,16,194,31
images/worker (873).jpg,270,186,helmet,210,17,243,40
images/worker (807).jpg,284,177,person with helmet,131,13,202,124
images/person_without_helmet (266).jpg,334,200,person without helmet,243,177,309,199
images/worker (845).jpg,235,214,person with helmet,82,17,122,67
images/worker (484).jpg,275,183,person with helmet,173,25,265,182
images/worker (809).jpg,275,183,person with helmet,130,17,199,109
images/worker (198).jpg,266,189,helmet,138,67,160,83
images/worker (733).jpg,276,183,helmet,8,1,166,74
images/worker (640).jpg,262,193,helmet,149,52,171,70
images/worker (519).jpg,300,168,person with helmet,62,2,223,167
images/worker (830).jpg,263,192,helmet,94,3,153,50
images/worker (597).jpg,263,192,person with helmet,3,7,201,175
images/worker (685).jpg,266,189,helmet,189,61,236,107
images/worker (606).jpg,260,194,helmet,202,79,224,93
images/person_without_helmet (65).jpg,200,200,person without helmet,38,11,195,177
images/worker (760).jpg,290,174,person with helmet,203,6,229,61
images/person_without_helmet (163).jpg,200,206,person without helmet,43,41,154,193
images/worker (840).jpg,300,168,person without helmet,184,12,214,168
images/worker (753).jpg,275,184,person with helmet,108,2,184,168
images/worker (431).jpg,275,183,helmet,167,20,226,65
images/person_without_helmet (123).jpg,258,200,person without helmet,123,1,258,148
images/worker (533).jpg,275,183,helmet,72,5,118,37
images/worker (783).jpg,275,183,helmet,107,10,155,43
images/worker (106).jpg,266,189,person with helmet,14,1,100,177
images/worker (644).jpg,298,169,helmet,45,62,73,86
images/applauding_049.jpg,451,300,person without helmet,16,87,87,300
images/applauding_158.jpg,595,400,person without helmet,291,54,334,167
images/worker (124).jpg,266,190,person with helmet,132,48,155,138
images/worker (808).jpg,388,130,helmet,106,37,130,56
images/worker (385).jpg,275,183,helmet,217,35,275,80
images/worker (534).jpg,265,190,helmet,130,9,169,36
images/worker (572).jpg,275,183,person with helmet,192,22,274,182
images/person_without_helmet (93).jpg,200,235,person without helmet,95,17,166,235
images/worker (179).jpg,276,183,person with helmet,118,3,256,183
images/worker (388).jpg,276,183,person with helmet,61,27,195,182
images/person_without_helmet (39).jpg,200,256,person without helmet,39,1,136,222
images/worker (368).jpg,290,174,person with helmet,129,27,171,172
images/worker (747).jpg,275,183,person with helmet,123,1,275,182
images/worker (474).jpg,183,276,person with helmet,42,56,131,275
images/worker (797).jpg,180,280,person with helmet,61,17,114,104
images/worker (133).jpg,275,183,helmet,177,48,197,68
images/worker (528).jpg,180,281,helmet,82,75,103,92
images/worker (709).jpg,275,183,helmet,101,37,136,65
images/worker (185).jpg,260,194,helmet,166,11,222,47
images/worker (756).jpg,251,201,person with helmet,22,19,56,142
images/worker (812).jpg,300,168,person with helmet,114,51,147,91
images/worker (645).jpg,300,168,person with helmet,40,17,156,167
images/worker (55).jpg,318,159,helmet,135,15,165,39
images/worker (125).jpg,183,275,helmet,60,118,92,137
images/worker (555).jpg,275,183,helmet,125,6,203,67
images/applauding_176.jpg,300,376,person without helmet,117,80,254,266
images/worker (554).jpg,265,190,person with helmet,9,1,83,153
images/worker (756).jpg,251,201,helmet,192,25,208,38
images/worker (728).jpg,275,183,person without helmet,86,6,148,180
images/person_without_helmet (54).jpg,200,300,person without helmet,62,9,141,263
images/worker (241).jpg,266,189,person without helmet,104,60,146,189
images/applauding_086.jpg,400,444,person without helmet,241,169,320,310
images/worker (427).jpg,264,191,helmet,143,5,186,42
images/worker (836).jpg,254,198,person with helmet,194,15,254,103
images/worker (15).jpg,225,225,helmet,155,67,196,94
images/worker (735).jpg,299,168,helmet,31,46,52,60
images/worker (703).jpg,275,183,person with helmet,78,16,131,173
images/applauding_012.jpg,400,300,person without helmet,219,19,335,298
images/worker (804).jpg,354,142,person without helmet,316,45,354,113
images/worker (499).jpg,266,189,person with helmet,123,27,224,177
images/person_without_helmet (159).jpg,200,264,person without helmet,68,4,191,260
images/worker (699).jpg,275,183,helmet,219,35,275,77
images/worker (604).jpg,266,189,helmet,86,19,116,42
images/worker (261).jpg,300,168,helmet,154,57,166,66
images/worker (561).jpg,309,163,person with helmet,155,18,202,115
images/worker (806).jpg,275,183,person with helmet,201,27,269,162
images/worker (228).jpg,275,183,helmet,151,4,197,32
images/worker (563).jpg,262,192,person with helmet,156,21,254,150
images/worker (786).jpg,291,173,person with helmet,138,1,267,160
images/worker (176).jpg,250,202,helmet,141,16,204,53
images/person_without_helmet (38).jpg,450,300,person without helmet,121,69,325,259
images/worker (859).jpg,275,183,person with helmet,121,53,152,170
images/worker (181).jpg,194,260,person,81,98,121,191
images/worker (833).jpg,278,181,person without helmet,98,15,121,66
images/worker (742).jpg,275,183,person with helmet,128,35,187,181
images/worker (728).jpg,275,183,person with helmet,161,50,228,183
images/worker (611).jpg,263,192,helmet,136,13,164,36
images/worker (322).jpg,183,276,person with helmet,20,140,78,272
images/worker (780).jpg,300,168,helmet,120,1,178,38
images/worker (391).jpg,183,276,helmet,45,32,74,52
images/worker (47).jpg,266,189,helmet,83,4,138,54
images/worker (840).jpg,300,168,helmet,71,8,94,21
images/worker (606).jpg,260,194,helmet,165,80,210,110
images/worker (54).jpg,232,217,person with helmet,74,40,181,216
images/worker (219).jpg,232,217,helmet,112,29,162,54
images/worker (551).jpg,300,168,helmet,35,25,128,97
images/worker (393).jpg,262,192,helmet,100,23,176,71
images/person_without_helmet (32).jpg,356,200,person without helmet,181,8,240,155
images/worker (16).jpg,263,192,helmet,91,22,118,45
images/person_without_helmet (292).jpg,268,200,person without helmet,28,38,122,147
images/applauding_113.jpg,400,300,person without helmet,198,106,274,300
images/person_without_helmet (66).jpg,200,200,person without helmet,85,14,182,200
images/worker (203).jpg,275,183,person with helmet,180,86,215,176
images/worker (276).jpg,265,190,helmet,100,67,117,81
images/worker (752).jpg,275,183,helmet,189,9,210,25
images/worker (144).jpg,183,275,helmet,35,40,87,79
images/worker (410).jpg,245,205,helmet,154,39,220,98
images/worker (3).jpg,182,276,helmet,32,20,142,92
images/worker (799).jpg,275,183,person with helmet,64,28,137,172
images/applauding_090.jpg,300,448,person without helmet,80,96,190,263
images/applauding_178.jpg,400,960,person without helmet,117,54,318,918
images/worker (541).jpg,265,190,person with helmet,1,25,66,189
images/person_without_helmet (142).jpg,200,202,person without helmet,49,46,176,202
images/worker (275).jpg,275,183,person with helmet,174,4,238,176
images/person_without_helmet (176).jpg,267,200,person with helmet,52,1,169,159
images/worker (456).jpg,275,183,person with helmet,220,39,275,156
images/worker (840).jpg,300,168,person with helmet,40,1,79,166
images/worker (786).jpg,291,173,helmet,148,1,201,45
images/worker (617).jpg,275,183,helmet,57,56,96,89
images/worker (447).jpg,267,189,person,38,31,153,176
images/worker (749).jpg,259,194,helmet,19,10,55,29
images/worker (595).jpg,262,192,helmet,156,22,207,57
images/worker (647).jpg,275,183,helmet,8,20,75,61
images/worker (778).jpg,300,168,person with helmet,15,1,106,167
images/worker (399).jpg,276,183,helmet,152,21,205,58
images/worker (738).jpg,274,184,person with helmet,160,24,271,178
images/worker (266).jpg,251,201,helmet,52,7,125,53
images/worker (796).jpg,300,168,helmet,42,1,178,62
images/worker (772).jpg,252,200,person without helmet,165,27,189,104
images/worker (211).jpg,275,183,helmet,69,12,123,45
images/worker (491).jpg,178,284,person with helmet,72,84,112,199
images/worker (835).jpg,275,183,helmet,121,47,169,84
images/worker (589).jpg,266,189,person with helmet,193,23,233,177
images/worker (592).jpg,266,189,person with helmet,121,4,197,178
images/worker (845).jpg,235,214,person with helmet,160,7,235,213
images/worker (396).jpg,331,152,helmet,78,24,102,48
images/worker (216).jpg,283,178,person with helmet,175,91,234,176
images/worker (195).jpg,186,272,person without helmet,51,31,157,268
images/person_without_helmet (282).jpg,300,386,person without helmet,17,14,113,359
images/worker (793).jpg,257,196,person with helmet,25,57,64,184
images/worker (780).jpg,300,168,person with helmet,100,1,200,129
images/person_without_helmet (235).jpg,313,200,person without helmet,35,66,87,122
images/worker (51).jpg,275,183,person with helmet,111,9,195,179
images/worker (827).jpg,284,177,helmet,228,97,237,104
images/worker (827).jpg,284,177,person with helmet,224,97,240,123
images/worker (400).jpg,267,189,person with helmet,94,1,259,177
images/worker (492).jpg,265,190,helmet,194,25,224,49
images/worker (334).jpg,259,195,helmet,120,26,237,160
images/worker (177).jpg,279,181,helmet,1,2,170,63
images/person_without_helmet (36).jpg,300,354,person without helmet,23,80,112,289
images/applauding_057.jpg,534,400,person without helmet,97,116,353,394
images/person_without_helmet (205).jpg,200,300,person without helmet,27,7,169,300
images/worker (291).jpg,255,197,helmet,155,4,209,38
images/worker (712).jpg,284,178,person with helmet,225,63,265,172
images/worker (753).jpg,275,184,helmet,171,15,194,30
images/worker (318).jpg,259,194,person with helmet,153,1,224,183
images/worker (846).jpg,276,183,person with helmet,100,1,154,105
images/worker (425).jpg,275,183,helmet,75,31,105,52
images/worker (602).jpg,275,183,helmet,123,1,174,37
images/worker (735).jpg,299,168,person with helmet,182,25,224,142
images/worker (270).jpg,266,189,person with helmet,212,66,266,121
images/worker (181).jpg,194,260,helmet,88,167,112,186
images/worker (861).jpg,275,183,helmet,150,1,233,44
images/worker (756).jpg,251,201,helmet,219,28,236,40
images/worker (791).jpg,330,153,person with helmet,22,20,57,58
images/worker (181).jpg,194,260,person,127,161,163,231
images/worker (788).jpg,266,190,helmet,114,25,135,39
images/worker (827).jpg,284,177,helmet,161,73,179,83
images/worker (218).jpg,288,175,helmet,92,5,153,44
images/worker (735).jpg,299,168,helmet,50,41,72,57
images/worker (859).jpg,275,183,person with helmet,84,55,119,173
images/worker (187).jpg,299,168,helmet,101,15,144,46
images/worker (694).jpg,273,185,person with helmet,142,36,192,112
images/worker (515).jpg,262,193,helmet,180,10,200,24
images/worker (340).jpg,309,163,person,3,3,235,162
images/person_without_helmet (83).jpg,200,200,person without helmet,3,25,101,166
images/person_without_helmet (173).jpg,401,300,person without helmet,180,95,260,255
images/person_without_helmet (232).jpg,226,200,person without helmet,1,6,77,140
images/person_without_helmet (6).jpg,259,200,person without helmet,11,64,79,199
images/worker (462).jpg,264,191,person with helmet,131,1,261,176
images/worker (760).jpg,290,174,helmet,120,13,138,25
images/person_without_helmet (3).jpg,200,283,person without helmet,37,8,162,283
images/worker (841).jpg,290,174,person with helmet,213,18,290,169
images/worker (197).jpg,300,168,person with helmet,93,25,141,162
images/worker (789).jpg,325,155,helmet,182,20,207,34
images/worker (712).jpg,284,178,helmet,3,2,144,80
images/worker (151).jpg,266,190,helmet,151,72,166,81
images/worker (181).jpg,194,260,helmet,92,102,112,118
images/worker (452).jpg,259,194,helmet,85,17,135,46
images/worker (186).jpg,265,190,helmet,174,22,215,43
images/applauding_132.jpg,448,300,person without helmet,2,63,81,293
images/worker (253).jpg,275,183,person with helmet,102,56,162,182
images/worker (789).jpg,325,155,person with helmet,173,18,220,107
images/worker (594).jpg,266,189,helmet,138,19,240,132
images/worker (196).jpg,225,225,person with helmet,24,1,218,223
images/worker (17).jpg,275,183,helmet,169,29,216,66
images/worker (744).jpg,192,262,person with helmet,50,2,152,258
images/worker (855).jpg,156,235,person with helmet,20,8,128,209
images/worker (806).jpg,275,183,helmet,115,32,155,54
images/worker (24).jpg,248,203,person with helmet,61,35,222,186
images/worker (131).jpg,275,183,helmet,215,1,275,27
images/worker (748).jpg,135,180,helmet,3,1,113,56
images/worker (782).jpg,300,168,person with helmet,83,16,148,133
